bus_id,date,odometer_reading,replacement
5275,1974-12-01,5729,0
5275,1975-01-01,10016,0
5275,1975-02-01,14565,0
5275,1975-03-01,18664,0
5275,1975-04-01,22342,0
5275,1975-05-01,24981,0
5275,1975-06-01,28333,0
5275,1975-07-01,32011,0
5275,1975-08-01,36096,0
5275,1975-09-01,39373,0
5275,1975-10-01,42175,0
5275,1975-11-01,43183,0
5275,1975-12-01,44587,0
5275,1976-01-01,47706,0
5275,1976-02-01,52044,0
5275,1976-03-01,54056,0
5275,1976-04-01,57582,0
5275,1976-05-01,60188,0
5275,1976-06-01,62855,0
5275,1976-07-01,65884,0
5275,1976-08-01,68643,0
5275,1976-09-01,71791,0
5275,1976-10-01,75894,0
5275,1976-11-01,81090,0
5275,1976-12-01,85295,0
5275,1977-01-01,89366,0
5275,1977-02-01,93491,0
5275,1977-03-01,96462,0
5275,1977-04-01,100515,0
5275,1977-05-01,105173,0
5275,1977-06-01,108681,0
5275,1977-07-01,113043,0
5275,1977-08-01,117067,0
5275,1977-09-01,120837,0
5275,1977-10-01,122675,0
5275,1977-11-01,124658,0
5275,1977-12-01,127139,0
5275,1978-01-01,128803,0
5275,1978-02-01,130880,0
5275,1978-03-01,133313,0
5275,1978-04-01,135450,0
5275,1978-05-01,137493,0
5275,1978-06-01,139581,0
5275,1978-07-01,141878,0
5275,1978-08-01,143359,0
5275,1978-09-01,145466,0
5275,1978-10-01,147192,0
5275,1978-11-01,149388,0
5275,1978-12-01,151537,0
5275,1979-01-01,153300,0
5275,1979-02-01,155564,0
5275,1979-03-01,157877,0
5275,1979-04-01,160595,0
5275,1979-05-01,163297,0
5275,1979-06-01,166826,0
5275,1979-07-01,169866,0
5275,1979-08-01,171490,0
5275,1979-09-01,171912,0
5275,1979-10-01,173571,0
5275,1979-11-01,175927,0
5275,1979-12-01,178180,0
5275,1980-01-01,179847,0
5275,1980-02-01,181740,0
5275,1980-03-01,183582,0
5275,1980-04-01,185392,0
5275,1980-05-01,186781,0
5275,1980-06-01,187394,0
5275,1980-07-01,189095,0
5275,1980-08-01,191360,0
5275,1980-09-01,191889,0
5275,1980-10-01,193788,0
5275,1980-11-01,195666,0
5275,1980-12-01,197752,0
5275,1981-01-01,199589,0
5275,1981-02-01,201788,0
5275,1981-03-01,204443,0
5275,1981-04-01,206196,0
5275,1981-05-01,208249,0
5275,1981-06-01,211339,0
5275,1981-07-01,214831,0
5275,1981-08-01,216941,0
5275,1981-09-01,218540,0
5275,1981-10-01,220069,0
5275,1981-11-01,221987,0
5275,1981-12-01,225567,0
5275,1982-01-01,227763,0
5275,1982-02-01,230271,0
5275,1982-03-01,231324,0
5275,1982-04-01,233018,0
5275,1982-05-01,234625,0
5275,1982-06-01,234769,0
5275,1982-07-01,234769,0
5275,1982-08-01,235089,0
5275,1982-09-01,236360,1
5275,1982-10-01,237743,0
5275,1982-11-01,239259,0
5275,1982-12-01,240960,0
5275,1983-01-01,242423,0
5275,1983-02-01,246408,0
5275,1983-03-01,248481,0
5275,1983-04-01,250173,0
5275,1983-05-01,252051,0
5275,1983-06-01,253974,0
5275,1983-07-01,255388,0
5275,1983-08-01,256468,0
5275,1983-09-01,257235,0
5275,1983-10-01,258607,0
5275,1983-11-01,260930,0
5275,1983-12-01,262599,0
5275,1984-01-01,264350,0
5275,1984-02-01,264977,0
5275,1984-03-01,265819,0
5275,1984-04-01,267722,0
5275,1984-05-01,269388,0
5275,1984-06-01,270941,0
5275,1984-07-01,271919,0
5275,1984-08-01,273107,0
5275,1984-09-01,274839,0
5275,1984-10-01,276471,0
5275,1984-11-01,278662,0
5275,1984-12-01,280253,0
5275,1985-01-01,281764,0
5275,1985-02-01,283447,0
5275,1985-03-01,284648,0
5275,1985-04-01,286337,0
5275,1985-05-01,288086,0
5276,1974-12-01,1636,0
5276,1975-01-01,5682,0
5276,1975-02-01,10217,0
5276,1975-03-01,14689,0
5276,1975-04-01,20265,0
5276,1975-05-01,26004,0
5276,1975-06-01,31422,0
5276,1975-07-01,36854,0
5276,1975-08-01,42317,0
5276,1975-09-01,47050,0
5276,1975-10-01,50055,0
5276,1975-11-01,55550,0
5276,1975-12-01,61006,0
5276,1976-01-01,66380,0
5276,1976-02-01,69779,0
5276,1976-03-01,75191,0
5276,1976-04-01,80209,0
5276,1976-05-01,84882,0
5276,1976-06-01,89465,0
5276,1976-07-01,93569,0
5276,1976-08-01,96905,0
5276,1976-09-01,100907,0
5276,1976-10-01,103408,0
5276,1976-11-01,105544,0
5276,1976-12-01,107658,0
5276,1977-01-01,109909,0
5276,1977-02-01,112175,0
5276,1977-03-01,114218,0
5276,1977-04-01,116581,0
5276,1977-05-01,118542,0
5276,1977-06-01,121095,0
5276,1977-07-01,123323,0
5276,1977-08-01,125093,0
5276,1977-09-01,127576,0
5276,1977-10-01,130773,0
5276,1977-11-01,133920,0
5276,1977-12-01,138109,0
5276,1978-01-01,142199,0
5276,1978-02-01,145801,0
5276,1978-03-01,149461,0
5276,1978-04-01,153335,0
5276,1978-05-01,156897,0
5276,1978-06-01,160954,0
5276,1978-07-01,164687,0
5276,1978-08-01,168655,0
5276,1978-09-01,172447,0
5276,1978-10-01,175960,0
5276,1978-11-01,179776,0
5276,1978-12-01,183589,0
5276,1979-01-01,187203,0
5276,1979-02-01,191532,0
5276,1979-03-01,195325,0
5276,1979-04-01,198093,0
5276,1979-05-01,201237,0
5276,1979-06-01,204485,0
5276,1979-07-01,208145,0
5276,1979-08-01,209710,0
5276,1979-09-01,211289,0
5276,1979-10-01,213549,0
5276,1979-11-01,216960,0
5276,1979-12-01,219296,0
5276,1980-01-01,220818,0
5276,1980-02-01,222421,0
5276,1980-03-01,223676,0
5276,1980-04-01,225503,0
5276,1980-05-01,226793,0
5276,1980-06-01,227276,0
5276,1980-07-01,228345,0
5276,1980-08-01,229876,0
5276,1980-09-01,231564,0
5276,1980-10-01,232967,0
5276,1980-11-01,234529,0
5276,1980-12-01,236274,0
5276,1981-01-01,238584,0
5276,1981-02-01,241440,0
5276,1981-03-01,244153,0
5276,1981-04-01,246471,0
5276,1981-05-01,247874,0
5276,1981-06-01,248808,0
5276,1981-07-01,250423,0
5276,1981-08-01,252692,0
5276,1981-09-01,254349,0
5276,1981-10-01,256100,0
5276,1981-11-01,257939,0
5276,1981-12-01,259953,0
5276,1982-01-01,262117,0
5276,1982-02-01,263782,0
5276,1982-03-01,264620,0
5276,1982-04-01,265952,0
5276,1982-05-01,267057,0
5276,1982-06-01,267855,0
5276,1982-07-01,269254,0
5276,1982-08-01,270371,0
5276,1982-09-01,271564,0
5276,1982-10-01,272958,0
5276,1982-11-01,274089,0
5276,1982-12-01,275883,0
5276,1983-01-01,277333,0
5276,1983-02-01,278874,0
5276,1983-03-01,281189,0
5276,1983-04-01,283147,0
5276,1983-05-01,284871,0
5276,1983-06-01,286697,0
5276,1983-07-01,288366,0
5276,1983-08-01,289939,0
5276,1983-09-01,290732,0
5276,1983-10-01,292308,0
5276,1983-11-01,294408,0
5276,1983-12-01,296514,0
5276,1984-01-01,299025,0
5276,1984-02-01,300724,0
5276,1984-03-01,302097,0
5276,1984-04-01,303769,0
5276,1984-05-01,305327,0
5276,1984-06-01,306915,0
5276,1984-07-01,308666,0
5276,1984-08-01,310322,0
5276,1984-09-01,312327,0
5276,1984-10-01,313885,0
5276,1984-11-01,315265,0
5276,1984-12-01,317058,0
5276,1985-01-01,318921,0
5276,1985-02-01,320769,0
5276,1985-03-01,322776,0
5276,1985-04-01,324493,0
5276,1985-05-01,325336,1
5277,1974-12-01,10380,0
5277,1975-01-01,15564,0
5277,1975-02-01,19601,0
5277,1975-03-01,23838,0
5277,1975-04-01,29086,0
5277,1975-05-01,34495,0
5277,1975-06-01,38716,0
5277,1975-07-01,43708,0
5277,1975-08-01,48793,0
5277,1975-09-01,53493,0
5277,1975-10-01,57616,0
5277,1975-11-01,61404,0
5277,1975-12-01,63505,0
5277,1976-01-01,67558,0
5277,1976-02-01,70171,0
5277,1976-03-01,74781,0
5277,1976-04-01,78411,0
5277,1976-05-01,81988,0
5277,1976-06-01,86152,0
5277,1976-07-01,88758,0
5277,1976-08-01,90649,0
5277,1976-09-01,92952,0
5277,1976-10-01,95545,0
5277,1976-11-01,97672,0
5277,1976-12-01,99478,0
5277,1977-01-01,101673,0
5277,1977-02-01,103761,0
5277,1977-03-01,105486,0
5277,1977-04-01,107926,0
5277,1977-05-01,109954,0
5277,1977-06-01,111831,0
5277,1977-07-01,113603,0
5277,1977-08-01,115634,0
5277,1977-09-01,117655,0
5277,1977-10-01,119527,0
5277,1977-11-01,121743,0
5277,1977-12-01,123703,0
5277,1978-01-01,126067,0
5277,1978-02-01,128220,0
5277,1978-03-01,130573,0
5277,1978-04-01,132665,0
5277,1978-05-01,134487,0
5277,1978-06-01,136468,0
5277,1978-07-01,138628,0
5277,1978-08-01,140736,0
5277,1978-09-01,143485,0
5277,1978-10-01,146268,0
5277,1978-11-01,149054,0
5277,1978-12-01,151205,0
5277,1979-01-01,153567,0
5277,1979-02-01,157167,0
5277,1979-03-01,160500,0
5277,1979-04-01,163003,0
5277,1979-05-01,164687,0
5277,1979-06-01,166944,0
5277,1979-07-01,169415,0
5277,1979-08-01,169682,0
5277,1979-09-01,170111,0
5277,1979-10-01,172667,0
5277,1979-11-01,176148,0
5277,1979-12-01,178644,0
5277,1980-01-01,180957,0
5277,1980-02-01,183052,0
5277,1980-03-01,185130,0
5277,1980-04-01,186649,0
5277,1980-05-01,188591,0
5277,1980-06-01,189573,0
5277,1980-07-01,191724,0
5277,1980-08-01,193921,0
5277,1980-09-01,196117,0
5277,1980-10-01,197915,0
5277,1980-11-01,200526,0
5277,1980-12-01,202948,0
5277,1981-01-01,204857,0
5277,1981-02-01,206844,0
5277,1981-03-01,209397,0
5277,1981-04-01,211688,0
5277,1981-05-01,214515,0
5277,1981-06-01,217109,0
5277,1981-07-01,218486,0
5277,1981-08-01,220961,0
5277,1981-09-01,223095,0
5277,1981-10-01,224437,0
5277,1981-11-01,224831,0
5277,1981-12-01,226934,0
5277,1982-01-01,229329,1
5277,1982-02-01,231678,0
5277,1982-03-01,232980,0
5277,1982-04-01,235024,0
5277,1982-05-01,236351,0
5277,1982-06-01,238660,0
5277,1982-07-01,239403,0
5277,1982-08-01,241076,0
5277,1982-09-01,242568,0
5277,1982-10-01,244423,0
5277,1982-11-01,245952,0
5277,1982-12-01,247930,0
5277,1983-01-01,249013,0
5277,1983-02-01,251102,0
5277,1983-03-01,252145,0
5277,1983-04-01,253025,0
5277,1983-05-01,254782,0
5277,1983-06-01,255456,0
5277,1983-07-01,255456,0
5277,1983-08-01,255456,0
